N,M,GC_LOWER_BOUND,GC_UPPER_BOUND,GC_LOWER_BOUND_REQUIRED_ITERATIONS,GC_UPPER_BOUND_REQUIRED_ITERATIONS,GC_SECONDS_TAKEN,METHOD,PRESOLVE,NUMERIC_FOCUS,FEASIBILITY_TOL,OPTIMALITY_TOL
3,1,0.103558376578837,0.1237810221002596,54.0,32.0,2.3374462127685547,3,0.0,3.0,1e-07,1e-05
3,1,0.103558376578837,0.1237810221002596,54.0,32.0,2.333085060119629,3,0.0,3.0,1e-05,1e-05
3,1,0.103558376578837,0.1239327718087381,39.0,37.0,2.2312703132629395,3,0.0,3.0,0.01,1e-05
3,1,0.103558376578837,0.1237810221002596,52.0,31.0,2.3566808700561523,3,0.0,3.0,1e-09,0.01
3,1,0.103558376578837,0.1237810221002596,52.0,31.0,2.324757575988769,3,0.0,3.0,1e-07,0.01
3,1,0.103558376578837,0.1237810221002596,52.0,31.0,2.345694303512573,3,0.0,3.0,1e-05,0.01
3,1,0.103558376578837,0.1239327718087381,39.0,25.0,1.8894782066345213,3,0.0,3.0,0.01,0.01
3,1,0.103558376578837,0.1237810221002596,62.0,38.0,2.2230420112609863,3,1.0,1.0,1e-09,1e-09
3,1,0.103558376578837,0.1237810221002596,62.0,38.0,2.198061466217041,3,1.0,1.0,1e-07,1e-09
3,1,0.103558376578837,0.1237810221002596,62.0,38.0,2.193690299987793,3,1.0,1.0,1e-05,1e-09
3,1,0.103558376578837,0.1239327718093986,47.0,38.0,1.997941017150879,3,1.0,1.0,0.01,1e-09
3,1,0.103558376578837,0.1237810221002596,40.0,38.0,1.88201117515564,3,1.0,1.0,1e-09,1e-07
3,1,0.103558376578837,0.1237810221002596,40.0,38.0,1.884163856506348,3,1.0,1.0,1e-07,1e-07
3,1,0.103558376578837,0.1237810221002596,40.0,38.0,1.890234470367432,3,1.0,1.0,1e-05,1e-07
3,1,0.103558376578837,0.1239327718093986,43.0,36.0,1.9221136569976809,3,1.0,1.0,0.01,1e-07
3,1,0.103558376578837,0.1237810221002596,40.0,38.0,1.8996555805206297,3,1.0,1.0,1e-09,1e-05
3,1,0.103558376578837,0.1237810221002596,40.0,38.0,1.881639003753662,3,1.0,1.0,1e-07,1e-05
3,1,0.103558376578837,0.1237810221002596,40.0,38.0,1.8822836875915527,3,1.0,1.0,1e-05,1e-05
3,1,0.103558376578837,0.1239327718093986,43.0,36.0,1.906761646270752,3,1.0,1.0,0.01,1e-05
3,1,0.103558376578837,0.1237810221002596,51.0,41.0,2.1256706714630127,3,1.0,1.0,1e-09,0.01
3,1,0.103558376578837,0.1237810221002596,51.0,41.0,2.0993142127990723,3,1.0,1.0,1e-07,0.01
3,1,0.103558376578837,0.1237810221002596,51.0,41.0,2.11202359199524,3,1.0,1.0,1e-05,0.01
3,1,0.1035583765792172,0.1239327718093985,37.0,42.0,1.9165754318237305,3,1.0,1.0,0.01,0.01
3,1,0.103558376578837,0.1237810221002596,48.0,32.0,1.974026441574097,3,1.0,2.0,1e-09,1e-09
3,1,0.103558376578837,0.1237810221002596,48.0,32.0,1.9799704551696773,3,1.0,2.0,1e-07,1e-09
3,1,0.103558376578837,0.1237810221002596,48.0,32.0,1.9791507720947263,3,1.0,2.0,1e-05,1e-09
3,1,0.1035583765792172,0.1239327718093986,39.0,35.0,1.913646459579468,3,1.0,2.0,0.01,1e-09
3,1,0.103558376578837,0.1237810221002596,47.0,37.0,2.0999042987823486,3,1.0,2.0,1e-09,1e-07
3,1,0.103558376578837,0.1237810221002596,47.0,37.0,2.077609300613404,3,1.0,2.0,1e-07,1e-07
3,1,0.103558376578837,0.1237810221002596,47.0,37.0,2.0832324028015137,3,1.0,2.0,1e-05,1e-07
3,1,0.1035583765792172,0.1239327718093986,38.0,36.0,1.8848719596862795,3,1.0,2.0,0.01,1e-07
3,1,0.103558376578837,0.1237810221002596,47.0,37.0,2.092517137527466,3,1.0,2.0,1e-09,1e-05
3,1,0.103558376578837,0.1237810221002596,47.0,37.0,2.1174681186676025,3,1.0,2.0,1e-07,1e-05
3,1,0.103558376578837,0.1237810221002596,47.0,37.0,2.1214921474456787,3,1.0,2.0,1e-05,1e-05
3,1,0.1035583765792172,0.1239327718093986,38.0,36.0,1.9231221675872805,3,1.0,2.0,0.01,1e-05
3,1,0.103558376578837,0.1237810221002596,49.0,41.0,2.130842685699463,3,1.0,2.0,1e-09,0.01
3,1,0.103558376578837,0.1237810221002596,49.0,41.0,2.126544713973999,3,1.0,2.0,1e-07,0.01
3,1,0.103558376578837,0.1237810221002596,49.0,41.0,2.134819746017456,3,1.0,2.0,1e-05,0.01
3,1,0.103558376578837,0.1239327718093986,36.0,39.0,1.918874979019165,3,1.0,2.0,0.01,0.01
3,1,0.103558376578837,0.1237810221002596,45.0,37.0,2.0483882427215576,3,1.0,3.0,1e-09,1e-09
3,1,0.103558376578837,0.1237810221002596,45.0,37.0,2.0511107444763184,3,1.0,3.0,1e-07,1e-09
3,1,0.103558376578837,0.1237810221002596,45.0,37.0,2.050244092941284,3,1.0,3.0,1e-05,1e-09
3,1,,,,,,3,1.0,3.0,0.01,1e-09
3,1,0.103558376578837,0.1237810221002596,41.0,39.0,2.042116403579712,3,1.0,3.0,1e-09,1e-07
3,1,0.103558376578837,0.1237810221002596,41.0,39.0,2.0528995990753174,3,1.0,3.0,1e-07,1e-07
3,1,0.103558376578837,0.1237810221002596,41.0,39.0,2.0399279594421387,3,1.0,3.0,1e-05,1e-07
3,1,0.103558376578837,0.1239327718087381,45.0,32.0,1.9977173805236816,3,1.0,3.0,0.01,1e-07
3,1,0.103558376578837,0.1237810221002596,41.0,39.0,2.034280776977539,3,1.0,3.0,1e-09,1e-05
3,1,0.103558376578837,0.1237810221002596,41.0,39.0,2.0418763160705566,3,1.0,3.0,1e-07,1e-05
3,1,0.103558376578837,0.1237810221002596,41.0,39.0,2.0431978702545166,3,1.0,3.0,1e-05,1e-05
3,1,0.103558376578837,0.1239327718087381,45.0,32.0,2.0016915798187256,3,1.0,3.0,0.01,1e-05
3,1,0.103558376578837,0.1237810221002596,52.0,43.0,2.2679147720336914,3,1.0,3.0,1e-09,0.01
3,1,0.103558376578837,0.1237810221002596,52.0,43.0,2.258467435836792,3,1.0,3.0,1e-07,0.01
3,1,0.103558376578837,0.1237810221002596,52.0,43.0,2.260214567184448,3,1.0,3.0,1e-05,0.01
3,1,0.103558376578837,0.1239327718087381,56.0,36.0,2.2430083751678467,3,1.0,3.0,0.01,0.01
3,1,0.1038084879758112,0.1236054020072305,61.0,38.0,1.5362145900726318,3,2.0,1.0,1e-09,1e-09
3,1,0.1038084879758112,0.1236054020072305,61.0,38.0,1.542201042175293,3,2.0,1.0,1e-07,1e-09
3,1,0.1038084879758112,0.1236054020072305,61.0,38.0,1.5349361896514893,3,2.0,1.0,1e-05,1e-09
3,1,0.1038084879758112,0.11499642685407,66.0,30.0,1.4640607833862305,3,2.0,1.0,0.01,1e-09
3,1,0.1038084879758112,0.1237810221002597,61.0,47.0,1.6502552032470703,3,2.0,1.0,1e-09,1e-07
3,1,0.1038084879758112,0.1237810221002597,61.0,47.0,1.6640129089355469,3,2.0,1.0,1e-07,1e-07
3,1,0.1038084879758112,0.1237810221002597,61.0,47.0,1.6525304317474363,3,2.0,1.0,1e-05,1e-07
3,1,0.1039841080688403,0.1237810220998191,57.0,34.0,1.4531481266021729,3,2.0,1.0,0.01,1e-07
3,1,0.1038084879758112,0.1237810221002597,61.0,47.0,1.6472575664520264,3,2.0,1.0,1e-09,1e-05
3,1,0.1038084879758112,0.1237810221002597,61.0,47.0,1.643083095550537,3,2.0,1.0,1e-07,1e-05
3,1,0.1038084879758112,0.1237810221002597,61.0,47.0,1.6514739990234375,3,2.0,1.0,1e-05,1e-05
3,1,0.1039841080688403,0.1237810220998191,57.0,34.0,1.439739465713501,3,2.0,1.0,0.01,1e-05
3,1,0.103558376578837,0.1237810221002596,55.0,34.0,1.4790997505187988,3,2.0,1.0,1e-09,0.01
3,1,0.103558376578837,0.1237810221002596,55.0,34.0,1.473435640335083,3,2.0,1.0,1e-07,0.01
3,1,0.103558376578837,0.1237810221002596,55.0,34.0,1.4712986946105957,3,2.0,1.0,1e-05,0.01
3,1,0.103558376578837,0.1239327718091285,71.0,35.0,1.579242467880249,3,2.0,1.0,0.01,0.01
3,1,0.1038084879758112,0.1237810221002596,72.0,38.0,1.7671701908111572,3,2.0,2.0,1e-09,1e-09
3,1,0.1038084879758112,0.1237810221002596,72.0,38.0,1.763920783996582,3,2.0,2.0,1e-07,1e-09
3,1,0.1038084879758112,0.1237810221002596,72.0,38.0,1.7903294563293457,3,2.0,2.0,1e-05,1e-09
3,1,0.1035583765778423,0.123932771808958,48.0,21.0,1.2981235980987549,3,2.0,2.0,0.01,1e-09
3,1,0.1038084879758112,0.1237810221002596,72.0,38.0,1.759831190109253,3,2.0,2.0,1e-09,1e-07
3,1,0.1038084879758112,0.1237810221002596,72.0,38.0,1.7696053981781006,3,2.0,2.0,1e-07,1e-07
3,1,0.1038084879758112,0.1237810221002596,72.0,38.0,1.7621653079986572,3,2.0,2.0,1e-05,1e-07
3,1,0.1035583765778423,0.123932771808958,48.0,21.0,1.3064744472503662,3,2.0,2.0,0.01,1e-07
3,1,0.1038084879758112,0.1237810221002596,72.0,38.0,2.2920565605163574,3,2.0,2.0,1e-09,1e-05
3,1,0.1038084879758112,0.1237810221002596,72.0,38.0,1.7612714767456057,3,2.0,2.0,1e-07,1e-05
3,1,0.1038084879758112,0.1237810221002596,72.0,38.0,1.7632699012756348,3,2.0,2.0,1e-05,1e-05
3,1,0.1035583765781833,0.123932771808958,41.0,21.0,1.2511928081512451,3,2.0,2.0,0.01,1e-05
3,1,0.103611687570055,0.1237810221002596,53.0,32.0,1.4795637130737305,3,2.0,2.0,1e-09,0.01
3,1,0.103611687570055,0.1237810221002596,53.0,32.0,1.4771597385406494,3,2.0,2.0,1e-07,0.01
3,1,0.103611687570055,0.1237810221002596,53.0,32.0,1.4632859230041504,3,2.0,2.0,1e-05,0.01
3,1,,,,,,3,2.0,2.0,0.01,0.01
3,1,,,,,,3,2.0,3.0,1e-09,1e-09
3,1,,,,,,3,2.0,3.0,1e-07,1e-09
3,1,,,,,,3,2.0,3.0,1e-05,1e-09
3,1,0.1037873076630841,0.1237810220997739,52.0,32.0,2.0303056240081787,3,2.0,3.0,0.01,1e-09
3,1,,,,,,3,2.0,3.0,1e-09,1e-07
3,1,,,,,,3,2.0,3.0,1e-07,1e-07
3,1,,,,,,3,2.0,3.0,1e-05,1e-07
3,1,0.1033637015931854,0.1239327718092238,63.0,29.0,2.0421242713928223,3,2.0,3.0,0.01,1e-07
3,1,,,,,,3,2.0,3.0,1e-09,1e-05
3,1,,,,,,3,2.0,3.0,1e-07,1e-05
3,1,,,,,,3,2.0,3.0,1e-05,1e-05
3,1,0.1033637015931854,0.1239327718092238,63.0,29.0,2.026163578033448,3,2.0,3.0,0.01,1e-05
3,1,0.103558376578837,0.1237810221002596,55.0,36.0,1.9218971729278564,3,2.0,3.0,1e-09,0.01
3,1,0.103558376578837,0.1237810221002596,55.0,36.0,1.925269603729248,3,2.0,3.0,1e-07,0.01
3,1,0.103558376578837,0.1237810221002596,55.0,36.0,1.9225811958312988,3,2.0,3.0,1e-05,0.01
3,1,0.1033637015939001,0.1239327718087381,47.0,29.0,1.7896568775177002,3,2.0,3.0,0.01,0.01
3,1,,,,,,4,0.0,1.0,1e-09,1e-09
3,1,,,,,,4,0.0,1.0,1e-07,1e-09
3,1,,,,,,4,0.0,1.0,1e-05,1e-09
3,1,0.1035583765792172,0.1237810221002596,49.0,51.0,2.6655516624450684,4,0.0,1.0,0.01,1e-09
3,1,,,,,,4,0.0,1.0,1e-09,1e-07
3,1,,,,,,4,0.0,1.0,1e-07,1e-07
3,1,,,,,,4,0.0,1.0,1e-05,1e-07
3,1,0.103558376578837,0.1237810221002596,53.0,51.0,2.7460250854492188,4,0.0,1.0,0.01,1e-07
3,1,,,,,,4,0.0,1.0,1e-09,1e-05
3,1,,,,,,4,0.0,1.0,1e-07,1e-05
3,1,,,,,,4,0.0,1.0,1e-05,1e-05
3,1,0.1035583765793912,0.1237810221002596,55.0,51.0,2.7233614921569824,4,0.0,1.0,0.01,1e-05
3,1,,,,,,4,0.0,1.0,1e-09,0.01
3,1,,,,,,4,0.0,1.0,1e-07,0.01
3,1,,,,,,4,0.0,1.0,1e-05,0.01
3,1,0.1035583765784818,0.1237810221003591,43.0,37.0,2.5653088092803955,4,0.0,1.0,0.01,0.01
3,1,0.103558376578837,0.1237810221002596,38.0,37.0,2.486788511276245,4,0.0,2.0,1e-09,1e-09
3,1,0.103558376578837,0.1237810221002596,38.0,37.0,2.476148128509521,4,0.0,2.0,1e-07,1e-09
3,1,0.103558376578837,0.1237810221002596,38.0,37.0,2.4901673793792725,4,0.0,2.0,1e-05,1e-09
3,1,0.103558376578837,0.1237810220998191,38.0,29.0,2.22144079208374,4,0.0,2.0,0.01,1e-09
3,1,0.103558376578837,0.1237810221002596,48.0,37.0,2.674257516860962,4,0.0,2.0,1e-09,1e-07
3,1,0.103558376578837,0.1237810221002596,48.0,37.0,2.713045835494995,4,0.0,2.0,1e-07,1e-07
3,1,0.103558376578837,0.1237810221002596,48.0,37.0,2.689404964447021,4,0.0,2.0,1e-05,1e-07
3,1,0.1035583765792172,0.1237810220998191,38.0,29.0,2.2506794929504395,4,0.0,2.0,0.01,1e-07
3,1,0.103558376578837,0.1237810221002596,48.0,37.0,2.679163694381714,4,0.0,2.0,1e-09,1e-05
3,1,0.103558376578837,0.1237810221002596,48.0,37.0,2.6928560733795166,4,0.0,2.0,1e-07,1e-05
3,1,0.103558376578837,0.1237810221002596,48.0,37.0,2.675017833709717,4,0.0,2.0,1e-05,1e-05
3,1,0.1035583765792172,0.1237810220998191,38.0,29.0,2.254558086395264,4,0.0,2.0,0.01,1e-05
3,1,0.103558376578837,0.1237810221002596,46.0,37.0,2.630671501159668,4,0.0,2.0,1e-09,0.01
3,1,0.103558376578837,0.1237810221002596,46.0,37.0,2.5777387619018555,4,0.0,2.0,1e-07,0.01
3,1,0.103558376578837,0.1237810221002596,46.0,37.0,2.6074440479278564,4,0.0,2.0,1e-05,0.01
3,1,0.1035583765788371,0.1239327718094376,43.0,31.0,2.3431215286254883,4,0.0,2.0,0.01,0.01
3,1,,,,,,4,0.0,3.0,1e-09,1e-09
3,1,,,,,,4,0.0,3.0,1e-07,1e-09
3,1,,,,,,4,0.0,3.0,1e-05,1e-09
3,1,0.1035583765793227,0.1237810220990591,43.0,32.0,2.1941521167755127,4,0.0,3.0,0.01,1e-09
3,1,0.103558376578837,0.1237810221002596,54.0,32.0,2.3270931243896484,4,0.0,3.0,1e-09,1e-07
3,1,0.103558376578837,0.1237810221002596,54.0,32.0,2.3375062942504883,4,0.0,3.0,1e-07,1e-07
3,1,0.103558376578837,0.1237810221002596,54.0,32.0,2.3439249992370605,4,0.0,3.0,1e-05,1e-07
3,1,0.103558376578837,0.1239327718087381,39.0,37.0,2.2380905151367188,4,0.0,3.0,0.01,1e-07
3,1,0.103558376578837,0.1237810221002596,54.0,32.0,2.351813793182373,4,0.0,3.0,1e-09,1e-05
3,1,0.103558376578837,0.1237810221002596,54.0,32.0,2.855788230895996,4,0.0,3.0,1e-07,1e-05
3,1,0.103558376578837,0.1237810221002596,54.0,32.0,2.345068454742432,4,0.0,3.0,1e-05,1e-05
3,1,0.103558376578837,0.1239327718087381,39.0,37.0,2.2119240760803223,4,0.0,3.0,0.01,1e-05
3,1,0.103558376578837,0.1237810221002596,52.0,31.0,2.333855390548706,4,0.0,3.0,1e-09,0.01
3,1,0.103558376578837,0.1237810221002596,52.0,31.0,2.3563013076782227,4,0.0,3.0,1e-07,0.01
3,1,0.103558376578837,0.1237810221002596,52.0,31.0,2.3827335834503174,4,0.0,3.0,1e-05,0.01
3,1,0.103558376578837,0.1239327718087381,39.0,25.0,1.8936033248901367,4,0.0,3.0,0.01,0.01
3,1,0.103558376578837,0.1237810221002596,62.0,38.0,2.244778871536255,4,1.0,1.0,1e-09,1e-09
3,1,0.103558376578837,0.1237810221002596,62.0,38.0,2.2521347999572754,4,1.0,1.0,1e-07,1e-09
3,1,0.103558376578837,0.1237810221002596,62.0,38.0,2.230649948120117,4,1.0,1.0,1e-05,1e-09
3,1,0.103558376578837,0.1239327718093986,47.0,38.0,2.001627206802368,4,1.0,1.0,0.01,1e-09
3,1,0.103558376578837,0.1237810221002596,40.0,38.0,1.905689239501953,4,1.0,1.0,1e-09,1e-07
3,1,0.103558376578837,0.1237810221002596,40.0,38.0,1.9342916011810305,4,1.0,1.0,1e-07,1e-07
3,1,0.103558376578837,0.1237810221002596,40.0,38.0,1.9056494235992432,4,1.0,1.0,1e-05,1e-07
3,1,0.103558376578837,0.1239327718093986,43.0,36.0,1.9326684474945068,4,1.0,1.0,0.01,1e-07
3,1,0.103558376578837,0.1237810221002596,40.0,38.0,1.8980228900909424,4,1.0,1.0,1e-09,1e-05
3,1,0.103558376578837,0.1237810221002596,40.0,38.0,1.8955144882202148,4,1.0,1.0,1e-07,1e-05
3,1,0.103558376578837,0.1237810221002596,40.0,38.0,1.906226634979248,4,1.0,1.0,1e-05,1e-05
3,1,0.103558376578837,0.1239327718093986,43.0,36.0,1.948544979095459,4,1.0,1.0,0.01,1e-05
3,1,0.103558376578837,0.1237810221002596,51.0,41.0,2.1147377490997314,4,1.0,1.0,1e-09,0.01
3,1,0.103558376578837,0.1237810221002596,51.0,41.0,2.136029005050659,4,1.0,1.0,1e-07,0.01
3,1,0.103558376578837,0.1237810221002596,51.0,41.0,2.1234917640686035,4,1.0,1.0,1e-05,0.01
3,1,0.1035583765792172,0.1239327718093985,37.0,42.0,1.9533157348632808,4,1.0,1.0,0.01,0.01
3,1,0.103558376578837,0.1237810221002596,48.0,32.0,2.0076053142547607,4,1.0,2.0,1e-09,1e-09
3,1,0.103558376578837,0.1237810221002596,48.0,32.0,1.99444580078125,4,1.0,2.0,1e-07,1e-09
3,1,0.103558376578837,0.1237810221002596,48.0,32.0,2.018972873687744,4,1.0,2.0,1e-05,1e-09
3,1,0.1035583765792172,0.1239327718093986,39.0,35.0,1.9455819129943848,4,1.0,2.0,0.01,1e-09
3,1,0.103558376578837,0.1237810221002596,47.0,37.0,2.1259191036224365,4,1.0,2.0,1e-09,1e-07
3,1,0.103558376578837,0.1237810221002596,47.0,37.0,2.096463203430176,4,1.0,2.0,1e-07,1e-07
3,1,0.103558376578837,0.1237810221002596,47.0,37.0,2.157668113708496,4,1.0,2.0,1e-05,1e-07
3,1,0.1035583765792172,0.1239327718093986,38.0,36.0,1.96721625328064,4,1.0,2.0,0.01,1e-07
3,1,0.103558376578837,0.1237810221002596,47.0,37.0,2.117892980575561,4,1.0,2.0,1e-09,1e-05
3,1,0.103558376578837,0.1237810221002596,47.0,37.0,2.097996473312378,4,1.0,2.0,1e-07,1e-05
3,1,0.103558376578837,0.1237810221002596,47.0,37.0,2.1097607612609863,4,1.0,2.0,1e-05,1e-05
3,1,0.1035583765792172,0.1239327718093986,38.0,36.0,1.924429416656494,4,1.0,2.0,0.01,1e-05
3,1,0.103558376578837,0.1237810221002596,49.0,41.0,2.161154270172119,4,1.0,2.0,1e-09,0.01
3,1,0.103558376578837,0.1237810221002596,49.0,41.0,2.1634950637817383,4,1.0,2.0,1e-07,0.01
3,1,0.103558376578837,0.1237810221002596,49.0,41.0,2.168320655822754,4,1.0,2.0,1e-05,0.01
3,1,0.103558376578837,0.1239327718093986,36.0,39.0,1.933256149291992,4,1.0,2.0,0.01,0.01
3,1,0.103558376578837,0.1237810221002596,45.0,37.0,2.069716215133667,4,1.0,3.0,1e-09,1e-09
3,1,0.103558376578837,0.1237810221002596,45.0,37.0,2.0552117824554443,4,1.0,3.0,1e-07,1e-09
3,1,0.103558376578837,0.1237810221002596,45.0,37.0,2.0754988193511963,4,1.0,3.0,1e-05,1e-09
3,1,,,,,,4,1.0,3.0,0.01,1e-09
3,1,0.103558376578837,0.1237810221002596,41.0,39.0,2.0565640926361084,4,1.0,3.0,1e-09,1e-07
3,1,0.103558376578837,0.1237810221002596,41.0,39.0,2.07755446434021,4,1.0,3.0,1e-07,1e-07
3,1,0.103558376578837,0.1237810221002596,41.0,39.0,2.057907819747925,4,1.0,3.0,1e-05,1e-07
3,1,0.103558376578837,0.1239327718087381,45.0,32.0,2.021324872970581,4,1.0,3.0,0.01,1e-07
3,1,0.103558376578837,0.1237810221002596,41.0,39.0,2.0567967891693115,4,1.0,3.0,1e-09,1e-05
3,1,0.103558376578837,0.1237810221002596,41.0,39.0,2.078220129013061,4,1.0,3.0,1e-07,1e-05
3,1,0.103558376578837,0.1237810221002596,41.0,39.0,2.060640335083008,4,1.0,3.0,1e-05,1e-05
3,1,0.103558376578837,0.1239327718087381,45.0,32.0,2.026819944381714,4,1.0,3.0,0.01,1e-05
3,1,0.103558376578837,0.1237810221002596,52.0,43.0,2.2859303951263428,4,1.0,3.0,1e-09,0.01
3,1,0.103558376578837,0.1237810221002596,52.0,43.0,2.315204620361328,4,1.0,3.0,1e-07,0.01
3,1,0.103558376578837,0.1237810221002596,52.0,43.0,2.3032302856445312,4,1.0,3.0,1e-05,0.01
3,1,0.103558376578837,0.1239327718087381,56.0,36.0,2.287391901016236,4,1.0,3.0,0.01,0.01
3,1,0.1038084879758112,0.1236054020072305,61.0,38.0,1.5562124252319336,4,2.0,1.0,1e-09,1e-09
3,1,0.1038084879758112,0.1236054020072305,61.0,38.0,1.5392718315124512,4,2.0,1.0,1e-07,1e-09
3,1,0.1038084879758112,0.1236054020072305,61.0,38.0,1.5572450160980225,4,2.0,1.0,1e-05,1e-09
3,1,0.1038084879758112,0.11499642685407,66.0,30.0,1.489382266998291,4,2.0,1.0,0.01,1e-09
3,1,0.1038084879758112,0.1237810221002597,61.0,47.0,1.6682610511779783,4,2.0,1.0,1e-09,1e-07
3,1,0.1038084879758112,0.1237810221002597,61.0,47.0,1.6840641498565674,4,2.0,1.0,1e-07,1e-07
3,1,0.1038084879758112,0.1237810221002597,61.0,47.0,1.687896966934204,4,2.0,1.0,1e-05,1e-07
3,1,0.1039841080688403,0.1237810220998191,57.0,34.0,1.483506679534912,4,2.0,1.0,0.01,1e-07
3,1,0.1038084879758112,0.1237810221002597,61.0,47.0,1.6683430671691897,4,2.0,1.0,1e-09,1e-05
3,1,0.1038084879758112,0.1237810221002597,61.0,47.0,1.6691622734069824,4,2.0,1.0,1e-07,1e-05
3,1,0.1038084879758112,0.1237810221002597,61.0,47.0,1.6624162197113037,4,2.0,1.0,1e-05,1e-05
3,1,0.1039841080688403,0.1237810220998191,57.0,34.0,1.464449167251587,4,2.0,1.0,0.01,1e-05
3,1,0.103558376578837,0.1237810221002596,55.0,34.0,1.4938549995422363,4,2.0,1.0,1e-09,0.01
3,1,0.103558376578837,0.1237810221002596,55.0,34.0,1.5015735626220703,4,2.0,1.0,1e-07,0.01
3,1,0.103558376578837,0.1237810221002596,55.0,34.0,1.4937920570373535,4,2.0,1.0,1e-05,0.01
3,1,0.103558376578837,0.1239327718091285,71.0,35.0,1.6111469268798828,4,2.0,1.0,0.01,0.01
3,1,0.1038084879758112,0.1237810221002596,72.0,38.0,1.7971234321594238,4,2.0,2.0,1e-09,1e-09
3,1,0.1038084879758112,0.1237810221002596,72.0,38.0,1.7996723651885986,4,2.0,2.0,1e-07,1e-09
3,1,0.1038084879758112,0.1237810221002596,72.0,38.0,1.7956664562225342,4,2.0,2.0,1e-05,1e-09
3,1,0.1035583765778423,0.123932771808958,48.0,21.0,1.3168375492095947,4,2.0,2.0,0.01,1e-09
3,1,0.1038084879758112,0.1237810221002596,72.0,38.0,1.790712833404541,4,2.0,2.0,1e-09,1e-07
3,1,0.1038084879758112,0.1237810221002596,72.0,38.0,1.78788423538208,4,2.0,2.0,1e-07,1e-07
3,1,0.1038084879758112,0.1237810221002596,72.0,38.0,1.7997541427612305,4,2.0,2.0,1e-05,1e-07
3,1,0.1035583765778423,0.123932771808958,48.0,21.0,1.3134949207305908,4,2.0,2.0,0.01,1e-07
3,1,0.1038084879758112,0.1237810221002596,72.0,38.0,1.7887341976165771,4,2.0,2.0,1e-09,1e-05
3,1,0.1038084879758112,0.1237810221002596,72.0,38.0,1.809248924255371,4,2.0,2.0,1e-07,1e-05
3,1,0.1038084879758112,0.1237810221002596,72.0,38.0,1.782719373703003,4,2.0,2.0,1e-05,1e-05
3,1,0.1035583765781833,0.123932771808958,41.0,21.0,1.2613592147827148,4,2.0,2.0,0.01,1e-05
3,1,0.103611687570055,0.1237810221002596,53.0,32.0,1.4904882907867432,4,2.0,2.0,1e-09,0.01
3,1,0.103611687570055,0.1237810221002596,53.0,32.0,1.488032579421997,4,2.0,2.0,1e-07,0.01
3,1,0.103611687570055,0.1237810221002596,53.0,32.0,1.4899327754974363,4,2.0,2.0,1e-05,0.01
3,1,,,,,,4,2.0,2.0,0.01,0.01
3,1,,,,,,4,2.0,3.0,1e-09,1e-09
3,1,,,,,,4,2.0,3.0,1e-07,1e-09
3,1,,,,,,4,2.0,3.0,1e-05,1e-09
3,1,0.1037873076630841,0.1237810220997739,52.0,32.0,2.02136778831482,4,2.0,3.0,0.01,1e-09
3,1,,,,,,4,2.0,3.0,1e-09,1e-07
3,1,,,,,,4,2.0,3.0,1e-07,1e-07
3,1,,,,,,4,2.0,3.0,1e-05,1e-07
3,1,0.1033637015931854,0.1239327718092238,63.0,29.0,2.0428712368011475,4,2.0,3.0,0.01,1e-07
3,1,,,,,,4,2.0,3.0,1e-09,1e-05
3,1,,,,,,4,2.0,3.0,1e-07,1e-05
3,1,,,,,,4,2.0,3.0,1e-05,1e-05
3,1,0.1033637015931854,0.1239327718092238,63.0,29.0,2.049126625061035,4,2.0,3.0,0.01,1e-05
3,1,0.103558376578837,0.1237810221002596,55.0,36.0,1.910810947418213,4,2.0,3.0,1e-09,0.01
3,1,0.103558376578837,0.1237810221002596,55.0,36.0,1.9261362552642824,4,2.0,3.0,1e-07,0.01
3,1,0.103558376578837,0.1237810221002596,55.0,36.0,1.9257841110229488,4,2.0,3.0,1e-05,0.01
3,1,0.1033637015939001,0.1239327718087381,47.0,29.0,1.7981081008911133,4,2.0,3.0,0.01,0.01
3,1,0.103558376578837,0.1237810221002597,45.0,39.0,2.681264162063598,0,0.0,1.0,1e-09,1e-09
3,1,0.103558376578837,0.1237810221002597,45.0,39.0,2.66256046295166,0,0.0,1.0,1e-07,1e-09
3,1,0.103558376578837,0.1237810221002596,55.0,41.0,2.7427096366882324,0,0.0,1.0,1e-05,1e-09
3,1,0.103558376578837,0.1237810221002597,47.0,34.0,2.4392764568328857,0,0.0,1.0,0.01,1e-09
3,1,0.103558376578837,0.1237810221002596,54.0,40.0,2.713212490081787,0,0.0,1.0,1e-09,1e-07
3,1,0.103558376578837,0.1237810221002596,54.0,40.0,2.709787607192993,0,0.0,1.0,1e-07,1e-07
3,1,0.103558376578837,0.1237810221002596,48.0,41.0,2.57181453704834,0,0.0,1.0,1e-05,1e-07
3,1,0.103558376578837,0.1237810221002597,44.0,34.0,2.452142238616944,0,0.0,1.0,0.01,1e-07
3,1,0.103558376578837,0.1237810221002596,54.0,40.0,2.720258951187134,0,0.0,1.0,1e-09,1e-05
3,1,0.103558376578837,0.1237810221002596,54.0,40.0,2.729727506637573,0,0.0,1.0,1e-07,1e-05
3,1,0.103558376578837,0.1237810221002596,48.0,41.0,2.58327054977417,0,0.0,1.0,1e-05,1e-05
3,1,0.103558376578837,0.1237810221002597,44.0,34.0,2.477557897567749,0,0.0,1.0,0.01,1e-05
3,1,0.103558376578837,0.1237810221002596,55.0,40.0,2.779505729675293,0,0.0,1.0,1e-09,0.01
